key,fare_amount
2011-12-13 22:00:00.00000055,5.466324
2011-12-13 22:00:00.000000188,9.926445
2011-12-13 22:00:00.000000259,13.9283
2011-12-13 22:00:00.000000142,14.3736725
2011-12-13 22:00:00.000000155,6.2196097
2011-12-13 22:00:00.00000082,4.76345
2011-12-13 22:00:00.00000069,6.514749
2011-12-13 22:00:00.00000097,13.204771
2011-12-13 22:00:00.000000107,29.693325
2011-12-13 22:00:00.000000126,5.8204384
2011-12-13 22:00:00.00000012,9.678524
2011-12-13 22:00:00.000000158,6.4742274
2011-12-13 22:00:00.000000196,7.1588984
2011-12-13 22:00:00.000000132,25.059097
2011-12-13 22:00:00.000000244,5.697513
2011-12-13 22:00:00.000000268,8.31548
2011-12-13 22:00:00.00000064,5.9693494
2011-12-13 22:00:00.000000159,11.572947
2011-12-13 22:00:00.000000163,22.96764
2011-12-13 22:00:00.000000232,16.255676
2011-12-13 22:00:00.0000007,12.59444
2011-12-13 22:00:00.00000054,4.5364137
2011-12-13 22:00:00.000000230,14.631987
2011-12-13 22:00:00.000000256,6.576664
2011-12-13 22:00:00.000000146,6.6849084
2011-12-13 22:00:00.000000265,8.383419
2011-12-13 22:00:00.00000076,6.227386
2011-12-13 22:00:00.00000062,18.111715
2011-12-13 22:00:00.00000032,6.096179
2011-12-13 22:00:00.000000213,4.8552847
2011-12-13 22:00:00.00000083,15.100493
2011-12-13 22:00:00.00000026,7.633701
2011-12-13 22:00:00.000000239,12.163857
2011-12-13 22:00:00.000000233,10.0463
2011-12-13 22:00:00.00000089,9.9777355
2011-12-13 22:00:00.000000267,6.30661
2011-12-13 22:00:00.000000176,7.829998
2011-12-13 22:00:00.000000139,5.0395656
2011-12-13 22:00:00.00000027,4.742789
2011-12-13 22:00:00.00000042,8.926657
2011-12-13 22:00:00.000000241,12.965662
2011-12-13 22:00:00.000000222,8.064725
2012-03-12 09:50:24.0000001,9.05765
2012-03-12 09:50:24.0000003,5.8421288
2012-03-12 09:50:24.0000002,6.1696362
2014-05-13 07:33:52.0000006,5.243399
2014-05-13 07:33:52.0000004,6.1132236
2014-05-13 07:33:52.0000001,10.131368
2014-05-13 07:33:52.0000002,5.224622
2014-05-13 07:33:52.0000003,13.63089
2011-06-30 09:37:08.0000002,9.9664545
2011-06-30 09:37:08.0000003,4.4408226
2012-09-18 17:13:40.0000002,7.001335
2012-09-18 17:13:40.0000001,6.7041655
2011-06-07 12:11:56.0000004,17.890669
2011-06-07 12:11:56.0000001,13.814303
2011-06-07 12:11:56.0000003,29.689985
2011-06-07 12:11:56.0000002,5.2292757
2011-06-07 12:11:56.0000005,6.9694495
2010-05-21 23:04:44.0000002,20.01513
2010-05-21 23:04:44.0000001,14.9752445
2009-01-28 16:36:28.0000002,6.762063
2009-01-28 16:36:28.0000003,47.489136
2009-01-28 16:36:28.0000005,6.2923923
2009-01-28 16:36:28.0000006,9.520601
2009-01-28 16:36:28.0000001,5.4884086
2012-03-12 02:58:56.0000001,15.818778
2010-07-21 22:06:12.0000005,7.704157
2010-07-21 22:06:12.0000003,6.1603203
2010-07-21 22:06:12.0000001,22.589033
2010-07-21 22:06:12.0000002,10.692005
2009-04-12 16:00:56.0000001,11.302768
2013-05-24 13:37:32.0000001,7.315076
2011-07-29 20:50:36.0000001,12.113461
2011-07-29 20:50:36.0000003,25.59663
2011-07-29 20:50:36.0000002,4.8108597
2014-03-05 21:07:12.0000003,12.434153
2014-03-05 21:07:12.0000004,8.03691
2009-11-28 15:07:24.0000004,48.388733
2009-11-28 15:07:24.0000001,11.439446
2009-11-28 15:07:24.0000003,5.166251
2015-04-11 14:16:12.0000003,7.7272277
2015-04-11 14:16:12.00000010,4.988665
2015-04-11 14:16:12.00000011,6.178229
2015-04-11 14:16:12.0000001,7.7814064
2015-04-11 14:16:12.0000002,7.062729
2015-04-11 14:16:12.0000006,57.203903
2015-04-11 14:16:12.0000007,5.850959
2015-04-11 14:16:12.0000008,9.424092
2014-11-15 10:57:20.0000002,4.30383
2014-11-15 10:57:20.0000001,7.540753
2010-07-31 15:47:28.0000001,4.6255927
2014-05-12 20:56:48.0000005,5.2721515
2014-05-12 20:56:48.0000001,7.5733705
2014-05-12 20:56:48.0000004,12.097887
2014-05-12 20:56:48.0000003,7.591169
2014-05-12 20:56:48.0000002,10.210216
2014-01-16 06:00:48.0000001,10.6176
2014-04-23 11:18:40.0000003,11.016194
2014-04-23 11:18:40.0000002,7.285319
2014-04-23 11:18:40.0000001,10.353268
2011-09-22 04:49:56.0000001,33.387035
2011-10-28 07:35:52.0000003,5.8581376
2011-10-28 07:35:52.0000002,10.831303
2011-10-28 07:35:52.0000001,6.1318483
2015-05-10 19:54:00.0000001,8.470879
2015-05-10 19:54:00.0000003,6.5271583
2015-05-10 19:54:00.0000005,10.1207285
2015-05-10 19:54:00.0000004,11.066266
2011-03-28 23:18:48.0000001,9.774817
2014-08-26 01:31:04.0000001,25.86815
2015-02-26 15:55:48.0000004,14.025614
2015-02-26 15:55:48.0000003,8.861209
2015-02-26 15:55:48.0000002,6.623397
2013-11-22 15:36:36.0000002,4.5180125
2010-02-13 11:03:04.0000002,4.677987
2010-02-13 11:03:04.0000001,4.622669
2010-02-13 11:03:04.0000004,4.915472
2010-02-13 11:03:04.0000003,5.969316
2011-06-26 18:48:08.0000004,8.03494
2011-06-26 18:48:08.0000005,15.47795
2011-06-26 18:48:08.0000002,4.985421
2011-06-26 18:48:08.0000001,7.5947156
2010-10-14 23:48:56.0000001,5.3989835
2010-10-14 23:48:56.0000002,44.03049
2010-10-14 23:48:56.0000003,11.876874
2010-10-14 23:48:56.0000004,6.0967126
2011-01-22 07:48:28.0000001,8.267275
2011-10-17 18:49:20.0000003,15.251128
2011-10-17 18:49:20.0000002,7.5195875
2011-10-17 18:49:20.0000005,9.296861
2009-03-24 16:39:12.0000002,9.017996
2009-03-24 16:39:12.0000004,7.3415565
2009-03-24 16:39:12.0000003,9.961361
2009-03-24 16:39:12.0000001,6.047022
2014-07-21 18:19:00.000000102,8.8909025
2014-07-21 18:19:00.000000106,10.576099
2014-07-21 18:19:00.000000107,5.7083173
2014-07-21 18:19:00.00000094,36.862682
2014-07-21 18:19:00.000000161,7.803955
2014-07-21 18:19:00.000000129,16.636063
2014-07-21 18:19:00.00000083,5.3547735
2014-07-21 18:19:00.000000163,15.253591
2014-07-21 18:19:00.000000117,11.855237
2014-07-21 18:19:00.00000028,4.9210978
2014-07-21 18:19:00.00000089,13.730782
2014-07-21 18:19:00.000000130,6.111524
2014-07-21 18:19:00.000000105,7.822935
2014-07-21 18:19:00.000000123,16.99553
2014-07-21 18:19:00.000000103,55.10375
2014-07-21 18:19:00.000000227,8.253755
2014-07-21 18:19:00.000000189,9.6034775
2014-07-21 18:19:00.000000168,8.528287
2014-07-21 18:19:00.000000173,11.630108
2014-07-21 18:19:00.000000128,15.608926
2014-07-21 18:19:00.000000143,28.263447
2014-07-21 18:19:00.00000018,21.493868
2014-07-21 18:19:00.00000049,10.721425
2014-07-21 18:19:00.00000022,7.2196164
2014-07-21 18:19:00.000000200,5.85046
2014-07-21 18:19:00.000000193,9.821947
2014-07-21 18:19:00.000000231,9.7382965
2014-07-21 18:19:00.000000202,12.047502
2014-07-21 18:19:00.00000092,31.880907
2014-07-21 18:19:00.000000148,6.4952927
2014-07-21 18:19:00.00000057,4.71862
2014-07-21 18:19:00.00000074,7.216493
2014-07-21 18:19:00.000000183,13.980711
2014-07-21 18:19:00.000000221,6.9943366
2014-07-21 18:19:00.00000078,7.9670744
2014-07-21 18:19:00.00000058,6.4147086
2014-07-21 18:19:00.000000214,6.524807
2014-07-21 18:19:00.000000122,10.093655
2014-07-21 18:19:00.000000137,3.9888873
2014-07-21 18:19:00.00000027,8.108618
2014-07-21 18:19:00.00000047,18.713224
2014-07-21 18:19:00.00000061,9.549453
2014-07-21 18:19:00.000000196,9.262836
2014-07-21 18:19:00.000000125,15.868047
2014-07-21 18:19:00.000000126,17.852161
2014-07-21 18:19:00.000000145,4.3780823
2014-07-21 18:19:00.00000080,14.662677
2014-07-21 18:19:00.00000055,9.397326
2014-07-21 18:19:00.00000066,10.796437
2014-07-21 18:19:00.000000111,5.415912
2014-07-21 18:19:00.00000042,7.0092797
2014-07-21 18:19:00.000000215,5.6976905
2014-07-21 18:19:00.00000043,27.636538
2014-07-21 18:19:00.000000119,19.610828
2014-07-21 18:19:00.000000115,12.730673
2014-07-21 18:19:00.0000009,10.281076
2014-07-21 18:19:00.00000075,10.049327
2014-07-21 18:19:00.000000118,4.395546
2014-07-21 18:19:00.00000038,19.369215
2014-07-21 18:19:00.000000124,10.081644
2014-07-21 18:19:00.000000242,8.026051
2014-07-21 18:19:00.00000019,7.3603487
2014-07-21 18:19:00.00000056,11.676459
2014-07-21 18:19:00.000000239,7.3141694
2014-07-21 18:19:00.000000101,10.09153
2014-07-21 18:19:00.000000216,41.47656
2014-07-21 18:19:00.000000198,5.672843
2014-07-21 18:19:00.000000174,38.68574
2014-07-21 18:19:00.00000070,7.3223133
2014-07-21 18:19:00.0000004,11.985244
2014-07-21 18:19:00.000000135,7.3999248
2014-07-21 18:19:00.000000165,8.37376
2014-07-21 18:19:00.00000010,12.845491
2014-07-21 18:19:00.000000211,7.81595
2014-07-21 18:19:00.000000190,9.172843
2014-07-21 18:19:00.00000021,6.4872026
2014-07-21 18:19:00.000000204,6.318414
2014-07-21 18:19:00.000000112,7.179614
2014-07-21 18:19:00.000000169,21.269978
2014-07-21 18:19:00.000000226,8.492236
2014-07-21 18:19:00.000000109,6.051458
2014-07-21 18:19:00.000000113,19.81477
2014-07-21 18:19:00.000000127,18.50152
2014-07-21 18:19:00.000000182,12.273433
2014-07-21 18:19:00.00000036,9.287767
2014-07-21 18:19:00.000000220,4.1320343
2014-07-21 18:19:00.000000121,7.2147346
2014-07-21 18:19:00.00000050,10.820348
2014-07-21 18:19:00.000000178,5.9274035
2014-07-21 18:19:00.000000166,8.148408
2014-07-21 18:19:00.000000224,6.9424367
2014-07-21 18:19:00.000000134,6.8105264
2014-07-21 18:19:00.000000195,13.407858
2014-07-21 18:19:00.00000015,40.735023
2014-07-21 18:19:00.0000005,54.757057
2014-07-21 18:19:00.000000120,15.154239
2014-07-21 18:19:00.000000133,6.47795
2014-07-21 18:19:00.00000044,8.081249
2014-07-21 18:19:00.000000233,7.42744
2014-07-21 18:19:00.00000063,11.9447155
2014-07-21 18:19:00.000000167,9.6539955
2014-07-21 18:19:00.000000208,8.450588
2014-07-21 18:19:00.00000030,10.5702
2014-07-21 18:19:00.00000098,6.3413644
2014-07-21 18:19:00.000000179,8.1240835
2014-07-21 18:19:00.000000219,4.6057863
2014-07-21 18:19:00.0000006,4.854687
2014-07-21 18:19:00.0000008,14.360045
2014-07-21 18:19:00.00000031,23.565159
2014-07-21 18:19:00.000000225,5.716758
2014-07-21 18:19:00.000000235,8.747239
2014-07-21 18:19:00.000000104,10.114351
2014-07-21 18:19:00.00000011,4.16307
2014-07-21 18:19:00.00000026,4.893994
2014-07-21 18:19:00.000000228,7.217628
2014-07-21 18:19:00.000000154,8.392691
2014-07-21 18:19:00.000000240,5.8065505
2014-07-21 18:19:00.00000069,9.634874
2014-07-21 18:19:00.000000210,9.858742
2014-07-21 18:19:00.00000097,26.614346
2014-07-21 18:19:00.000000136,7.92623
2014-07-21 18:19:00.000000150,9.674249
2014-07-21 18:19:00.00000060,4.2685847
2014-07-21 18:19:00.00000073,5.1067505
2014-07-21 18:19:00.000000177,22.790709
2014-07-21 18:19:00.000000222,8.67207
2014-07-21 18:19:00.0000003,19.293926
2014-07-21 18:19:00.00000012,4.987963
2014-07-21 18:19:00.000000139,6.245653
2014-07-21 18:19:00.000000194,10.34106
2014-07-21 18:19:00.00000014,10.307105
2014-07-21 18:19:00.00000051,6.0528493
2014-07-21 18:19:00.000000218,8.050324
2014-07-21 18:19:00.000000181,6.563655
2014-07-21 18:19:00.000000114,14.745347
2014-07-21 18:19:00.00000072,7.862925
2014-07-21 18:19:00.000000213,6.5307145
2014-07-21 18:19:00.00000064,5.2156157
2012-12-07 16:13:08.0000001,16.12923
2011-06-13 09:55:04.0000005,9.297502
2011-06-13 09:55:04.0000004,5.6884017
2011-06-13 09:55:04.0000001,9.485241
2014-12-27 22:31:56.0000002,12.3646755
2014-11-24 09:50:20.0000001,5.574025
2014-11-24 09:50:20.0000002,20.763895
2015-02-17 12:29:52.0000003,7.7092295
2015-02-17 12:29:52.0000002,10.106773
2015-02-17 12:29:52.0000004,16.614208
2015-02-17 12:29:52.0000001,4.967245
2010-02-21 21:57:20.0000001,14.595077
2010-02-21 21:57:20.0000002,4.628676
2010-09-20 16:48:00.000000101,11.7147455
2010-09-20 16:48:00.000000140,7.114171
2010-09-20 16:48:00.00000052,8.000284
2010-09-20 16:48:00.00000038,12.268664
2010-09-20 16:48:00.000000135,9.305889
2010-09-20 16:48:00.000000145,8.890979
2010-09-20 16:48:00.00000090,10.472937
2010-09-20 16:48:00.00000088,27.641567
2010-09-20 16:48:00.000000161,15.725786
2010-09-20 16:48:00.000000160,8.60791
2010-09-20 16:48:00.00000012,7.3624744
2010-09-20 16:48:00.00000028,40.65799
2010-09-20 16:48:00.000000117,21.2514
2010-09-20 16:48:00.00000018,6.680555
2010-09-20 16:48:00.00000059,8.2974825
2010-09-20 16:48:00.00000061,5.9310083
2010-09-20 16:48:00.00000037,7.7732058
2010-09-20 16:48:00.000000133,12.151967
2010-09-20 16:48:00.000000141,12.79904
2010-09-20 16:48:00.000000113,26.22195
2010-09-20 16:48:00.00000067,15.997154
2010-09-20 16:48:00.00000066,22.247604
2010-09-20 16:48:00.000000128,10.838292
2010-09-20 16:48:00.000000109,10.515174
2010-09-20 16:48:00.000000167,25.547874
2010-09-20 16:48:00.00000065,6.4720473
2010-09-20 16:48:00.000000157,35.618908
2010-09-20 16:48:00.00000045,12.567134
2010-09-20 16:48:00.00000054,9.770877
2010-09-20 16:48:00.00000076,7.10206
2010-09-20 16:48:00.000000125,14.164589
2010-09-20 16:48:00.00000031,14.789261
2010-09-20 16:48:00.000000105,7.462938
2010-09-20 16:48:00.00000017,9.085612
2010-09-20 16:48:00.000000127,6.4294963
2010-09-20 16:48:00.000000149,41.912937
2010-09-20 16:48:00.00000039,27.277105
2010-09-20 16:48:00.00000095,34.49966
2010-09-20 16:48:00.00000062,9.419904
2010-09-20 16:48:00.00000029,10.018035
2010-09-20 16:48:00.000000155,27.471361
2010-09-20 16:48:00.000000123,7.869403
2010-09-20 16:48:00.00000020,10.041298
2010-09-20 16:48:00.0000003,10.650254
2010-09-20 16:48:00.000000102,6.7629
2010-09-20 16:48:00.00000096,9.776639
2010-09-20 16:48:00.00000087,9.684828
2010-09-20 16:48:00.00000063,24.869917
2010-09-20 16:48:00.00000078,10.400135
2010-09-20 16:48:00.00000049,6.0206027
2010-09-20 16:48:00.000000115,14.530926
2010-09-20 16:48:00.00000080,10.563854
2010-09-20 16:48:00.00000046,16.166206
2010-09-20 16:48:00.00000048,9.523405
2010-09-20 16:48:00.00000033,24.746809
2010-09-20 16:48:00.000000136,7.436347
2010-09-20 16:48:00.00000032,15.041662
2010-09-20 16:48:00.00000082,14.861308
2010-09-20 16:48:00.00000091,11.277621
2010-09-20 16:48:00.00000051,31.443132
2010-09-20 16:48:00.000000107,9.589619
2010-09-20 16:48:00.000000150,7.4430203
2010-09-20 16:48:00.00000070,8.1907625
2010-09-20 16:48:00.000000165,27.705187
2010-09-20 16:48:00.00000097,26.881557
2010-09-20 16:48:00.00000075,8.2863455
2010-09-20 16:48:00.000000164,12.543202
2010-09-20 16:48:00.000000162,5.6886444
2010-09-20 16:48:00.00000026,7.1605024
2010-09-20 16:48:00.000000126,10.34453
2010-09-20 16:48:00.00000077,12.830975
2010-09-20 16:48:00.000000138,6.5965567
2010-09-20 16:48:00.000000118,16.888014
2010-09-20 16:48:00.00000011,10.631851
2010-09-20 16:48:00.00000073,16.414955
2010-09-20 16:48:00.000000120,10.343867
2010-09-20 16:48:00.00000034,23.719332
2010-09-20 16:48:00.00000057,10.065739
2010-09-20 16:48:00.00000044,13.854773
2010-09-20 16:48:00.00000079,7.1399565
2010-09-20 16:48:00.00000013,13.226639
2010-09-20 16:48:00.00000060,7.838217
2010-09-20 16:48:00.00000098,15.45479
2010-09-20 16:48:00.00000022,6.69982
2010-09-20 16:48:00.00000043,12.138248
2010-09-20 16:48:00.000000130,6.578028
2010-09-20 16:48:00.00000094,12.708788
2010-09-20 16:48:00.000000153,11.346373
2010-09-20 16:48:00.0000009,14.2415
2010-09-20 16:48:00.000000119,8.641946
2010-09-20 16:48:00.00000089,11.7963
2010-09-20 16:48:00.00000053,12.175676
2010-09-20 16:48:00.00000014,10.92265
2010-09-20 16:48:00.00000093,13.451935
2010-09-20 16:48:00.000000144,8.265577
2010-09-20 16:48:00.00000030,15.482531
2010-09-20 16:48:00.000000147,27.06579
2010-09-20 16:48:00.000000108,17.281523
2010-09-20 16:48:00.00000064,9.0088415
2010-09-20 16:48:00.00000010,10.447437
2010-09-20 16:48:00.00000042,10.819948
2012-04-01 22:22:28.0000001,7.8405814
2012-03-05 09:19:32.0000001,6.9072037
2012-03-05 09:19:32.0000002,6.054022
2012-03-05 09:19:32.0000005,12.929082
2012-03-05 09:19:32.0000003,10.902482
2012-03-05 09:19:32.0000004,5.4252024
2012-08-20 14:47:36.0000003,6.8034024
2012-08-20 14:47:36.0000004,38.397503
2011-12-01 01:36:08.0000002,4.872916
2013-06-21 11:33:28.0000002,6.9694495
2013-06-21 11:33:28.0000004,8.533886
2013-06-21 11:33:28.0000001,5.942931
2013-06-21 11:33:28.0000003,16.222513
2013-04-10 11:33:28.0000001,18.020487
2013-04-10 11:33:28.0000002,11.60063
2014-03-29 14:59:28.0000003,5.4308033
2014-03-29 14:59:28.0000002,7.8390446
2010-04-05 06:01:24.0000001,5.845268
2014-12-01 00:12:44.0000001,26.12659
2012-08-01 18:54:24.0000001,9.230108
2012-08-01 18:54:24.0000002,6.5682573
2012-08-01 18:54:24.0000003,6.0480804
2013-07-13 18:28:20.0000005,8.096942
2013-07-13 18:28:20.0000001,5.6370764
2013-07-13 18:28:20.0000002,8.99038
2013-07-13 18:28:20.0000004,8.0437
2014-03-06 04:23:32.0000001,9.3747
2014-10-07 19:04:08.0000002,12.004151
2014-10-07 19:04:08.0000005,9.6394415
2014-10-07 19:04:08.0000006,10.134882
2014-10-07 19:04:08.0000004,5.813437
2013-08-21 09:32:24.0000002,12.993273
2013-08-21 09:32:24.0000004,12.91198
2013-08-21 09:32:24.0000003,7.5023565
2015-01-26 07:13:44.0000006,8.266854
2015-01-26 07:13:44.0000002,8.864578
2015-01-26 07:13:44.0000004,8.186446
2015-01-26 07:13:44.0000003,11.561324
2009-03-16 09:55:24.0000003,6.501286
2009-03-16 09:55:24.0000005,5.223726
2009-03-16 09:55:24.0000004,9.556448
2009-03-16 09:55:24.0000006,6.5631886
2009-03-16 09:55:24.0000002,4.6381536
2011-03-06 21:01:00.000000150,5.295176
2011-03-06 21:01:00.00000026,4.197947
2011-03-06 21:01:00.000000148,7.4246936
2011-03-06 21:01:00.00000088,5.3201094
2011-03-06 21:01:00.00000098,4.91114
2011-03-06 21:01:00.00000054,11.741648
2011-03-06 21:01:00.000000101,10.45094
2011-03-06 21:01:00.000000175,7.2390304
2011-03-06 21:01:00.00000029,8.630392
2011-03-06 21:01:00.000000106,4.221727
2011-03-06 21:01:00.00000099,5.422514
2011-03-06 21:01:00.000000158,9.069799
2011-03-06 21:01:00.000000130,6.2294183
2011-03-06 21:01:00.00000027,5.1052475
2011-03-06 21:01:00.00000032,19.102861
2011-03-06 21:01:00.000000111,13.084409
2011-03-06 21:01:00.00000024,12.392796
2011-03-06 21:01:00.000000118,9.188159
2011-03-06 21:01:00.00000016,7.5650244
2011-03-06 21:01:00.00000066,10.233747
2011-03-06 21:01:00.000000133,12.075774
2011-03-06 21:01:00.00000070,4.7970767
2011-03-06 21:01:00.000000104,4.8880615
2011-03-06 21:01:00.00000076,7.610098
2011-03-06 21:01:00.000000141,6.531054
2011-03-06 21:01:00.000000145,5.4076123
2011-03-06 21:01:00.000000143,6.3529687
2011-03-06 21:01:00.00000092,5.591651
2011-03-06 21:01:00.00000080,5.3775697
2011-03-06 21:01:00.00000015,25.954826
2011-03-06 21:01:00.000000153,16.300154
2011-03-06 21:01:00.00000093,11.586406
2011-03-06 21:01:00.000000162,27.194168
2011-03-06 21:01:00.00000062,7.3027883
2011-03-06 21:01:00.000000129,14.43857
2011-03-06 21:01:00.000000107,17.70995
2011-03-06 21:01:00.00000045,4.7263303
2011-03-06 21:01:00.000000115,11.253793
2011-03-06 21:01:00.0000002,4.665184
2011-03-06 21:01:00.00000044,8.261818
2011-03-06 21:01:00.000000167,6.370136
2011-03-06 21:01:00.000000169,4.5909696
2011-03-06 21:01:00.00000067,48.416096
2011-03-06 21:01:00.0000007,6.5151186
2011-03-06 21:01:00.000000135,47.50694
2011-03-06 21:01:00.000000128,11.309207
2011-03-06 21:01:00.0000004,6.9301834
2011-03-06 21:01:00.00000010,7.487246
2011-03-06 21:01:00.000000151,10.914959
2011-03-06 21:01:00.00000055,9.429763
2011-03-06 21:01:00.00000095,7.5575356
2011-03-06 21:01:00.000000102,8.922671
2011-03-06 21:01:00.00000034,7.1374183
2011-03-06 21:01:00.000000108,4.232419
2011-03-06 21:01:00.00000012,4.2847967
2011-03-06 21:01:00.00000085,4.161516
2011-03-06 21:01:00.0000001,11.511763
2011-03-06 21:01:00.00000035,4.609439
2011-03-06 21:01:00.00000097,12.822193
2011-03-06 21:01:00.000000105,6.5552816
2011-03-06 21:01:00.00000020,10.432244
2011-03-06 21:01:00.000000114,4.669592
2011-03-06 21:01:00.00000038,4.2540092
2011-03-06 21:01:00.0000006,8.77687
2011-03-06 21:01:00.00000086,6.8429675
2011-03-06 21:01:00.00000049,6.021424
2011-03-06 21:01:00.000000147,6.675491
2011-03-06 21:01:00.00000040,4.0926814
2011-03-06 21:01:00.00000064,5.8403583
2011-03-06 21:01:00.00000061,11.769646
2011-03-06 21:01:00.0000005,5.735046
2011-03-06 21:01:00.0000009,5.6920805
2011-03-06 21:01:00.00000042,4.4041715
2011-03-06 21:01:00.00000022,26.458298
2011-03-06 21:01:00.00000021,16.393908
2011-03-06 21:01:00.00000094,5.391254
2011-03-06 21:01:00.000000156,8.179086
2011-03-06 21:01:00.00000072,5.850797
2011-03-06 21:01:00.00000031,12.059244
2011-03-06 21:01:00.00000089,5.9545546
2011-03-06 21:01:00.00000023,9.732279
2011-03-06 21:01:00.00000046,5.7293267
2011-03-06 21:01:00.00000087,6.007497
2011-03-06 21:01:00.00000053,12.435907
2011-03-06 21:01:00.0000008,4.0376616
2011-03-06 21:01:00.000000157,4.8463254
2011-03-06 21:01:00.00000077,12.108082
2011-03-06 21:01:00.00000073,10.409443
2011-03-06 21:01:00.00000047,3.8862863
2011-03-06 21:01:00.000000172,6.545199
2011-03-06 21:01:00.00000084,8.675371
2011-03-06 21:01:00.000000122,12.187245
2011-03-06 21:01:00.000000154,16.35086
2011-03-06 21:01:00.000000136,10.224444
2011-03-06 21:01:00.00000075,3.731239
2011-03-06 21:01:00.00000014,5.143918
2009-09-04 20:52:28.0000002,5.5811353
2009-09-04 20:52:28.0000003,5.2424693
2009-09-04 20:52:28.0000004,5.5789065
2009-09-04 20:52:28.0000001,4.0566025
2013-09-25 05:52:12.0000002,11.51961
2013-09-25 05:52:12.0000001,33.58726
2010-04-16 10:32:24.0000002,7.206236
2010-04-16 10:32:24.0000001,32.72765
2011-10-12 07:24:40.0000001,8.543056
2011-10-12 07:24:40.0000003,7.564151
2011-10-12 07:24:40.0000002,24.982227
2010-06-13 13:34:56.0000001,7.3582916
2011-11-20 02:39:04.0000002,16.506603
2011-11-20 02:39:04.0000001,4.7398825
2010-12-13 06:42:16.0000002,4.304713
2010-12-13 06:42:16.0000001,10.345349
2009-11-24 08:58:48.0000003,8.00762
2009-11-24 08:58:48.0000001,4.1394877
2009-11-24 08:58:48.0000006,5.663312
2009-11-24 08:58:48.0000002,9.238253
2009-11-24 08:58:48.0000005,8.385576
2009-11-24 08:58:48.0000007,8.572561
2014-09-22 07:14:16.0000002,15.720203
2011-05-30 09:32:56.0000001,7.1287413
2012-09-21 05:41:36.0000001,7.4356213
2010-11-22 19:30:04.0000002,8.707801
2010-11-22 19:30:04.0000001,10.179578
2010-10-05 02:09:00.0000005,5.762426
2010-10-05 02:09:00.0000006,20.336847
2010-10-05 02:09:00.0000007,10.521457
2010-10-05 02:09:00.00000018,20.224684
2010-10-05 02:09:00.00000011,21.584965
2010-10-05 02:09:00.00000023,10.109374
2010-10-05 02:09:00.00000012,9.548707
2010-10-05 02:09:00.00000022,4.459864
2010-10-05 02:09:00.00000013,18.12672
2010-10-05 02:09:00.0000003,21.045801
2010-10-05 02:09:00.00000010,4.451931
2010-10-05 02:09:00.0000001,8.027543
2010-10-05 02:09:00.00000021,5.6277437
2010-10-05 02:09:00.0000008,12.183715
2010-10-05 02:09:00.00000027,6.337519
2010-10-05 02:09:00.0000002,17.998985
2010-10-05 02:09:00.00000015,5.3226175
2014-08-23 16:30:24.0000002,8.373228
2014-08-23 16:30:24.0000001,6.2451267
2012-03-15 08:17:36.0000001,9.029375
2012-03-15 08:17:36.0000002,5.153783
2012-03-15 08:17:36.0000005,18.999971
2012-03-15 08:17:36.0000004,18.603117
2012-03-15 08:17:36.0000003,5.5321364
2013-10-04 02:53:20.0000001,6.1347914
2013-10-04 02:53:20.0000002,12.307493
2009-03-28 15:09:20.0000001,9.280018
2009-03-28 15:09:20.0000003,16.677149
2009-03-28 15:09:20.0000002,15.50428
2012-01-25 22:43:44.0000003,9.397648
2012-01-25 22:43:44.0000004,8.112979
2012-01-25 22:43:44.0000002,4.6980534
2012-01-25 22:43:44.0000001,15.685769
2011-07-21 07:51:32.0000002,5.7855787
2011-07-21 07:51:32.0000003,9.48557
2011-07-21 07:51:32.0000001,5.326037
2010-12-01 22:04:52.0000001,7.5662246
2013-06-23 02:54:32.0000003,7.8225927
2013-06-23 02:54:32.0000002,6.2800384
2014-03-24 22:36:24.0000004,8.937403
2014-03-24 22:36:24.0000002,8.628951
2014-03-24 22:36:24.0000001,5.2369237
2014-03-24 22:36:24.0000003,6.8989983
2013-09-13 01:54:20.0000001,6.8274984
2013-10-14 18:30:36.0000003,14.768127
2013-10-14 18:30:36.0000002,8.310983
2013-10-14 18:30:36.0000004,13.887461
2013-10-14 18:30:36.0000001,4.536548
2013-11-18 15:07:28.0000006,10.629317
2013-11-18 15:07:28.0000004,55.457977
2013-11-18 15:07:28.0000001,6.17063
2013-11-18 15:07:28.0000005,6.035221
2013-11-18 15:07:28.0000002,7.019763
2011-02-20 23:35:12.0000001,6.2326264
2011-02-20 23:35:12.0000004,9.746082
2011-02-20 23:35:12.0000005,20.97566
2011-02-20 23:35:12.0000003,11.883986
2011-02-20 23:35:12.0000002,13.318513
2010-02-06 19:59:16.0000001,10.774989
2012-03-10 02:36:04.0000003,8.492303
2012-03-10 02:36:04.0000002,11.007947
2012-03-10 02:36:04.0000001,6.5404305
2014-04-13 17:35:52.0000002,6.6339183
2010-04-04 21:59:56.0000002,7.127241
2010-04-04 21:59:56.0000001,11.917435
2010-04-04 21:59:56.0000003,9.15213
2010-04-04 21:59:56.0000004,5.6572742
2013-03-23 04:51:12.0000001,15.373175
2010-06-29 00:22:24.0000002,48.544624
2010-06-29 00:22:24.0000001,4.364662
2011-10-17 12:37:56.0000002,5.4448423
2011-10-17 12:37:56.0000001,6.299178
2012-01-30 19:07:52.0000003,10.0695305
2012-01-30 19:07:52.0000002,7.0894737
2012-01-30 19:07:52.0000004,9.8251295
